Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
Erlotinib,OSI-027,22,39,KP.3,46,pancreas,1,0
Erlotinib,Lapatinib,22,29,Hs.766T,36,pancreas,1,0
Erlotinib,OSI-027,22,39,KP.4,47,pancreas,1,0
Erlotinib,Lapatinib,22,29,HuP.T3,40,pancreas,1,0
Erlotinib,OSI-027,22,39,MIA.PaCa.2,64,pancreas,1,0
Erlotinib,OSI-027,22,39,PA.TU.8902,68,pancreas,1,0
Erlotinib,Lapatinib,22,29,HuP.T4,41,pancreas,1,0
Erlotinib,OSI-027,22,39,PA.TU.8988T,69,pancreas,1,1
Erlotinib,Lapatinib,22,29,KP.1N,44,pancreas,1,0
Erlotinib,OSI-027,22,39,PANC.02.03,70,pancreas,1,1
Erlotinib,OSI-027,22,39,PANC.03.27,71,pancreas,1,0
Erlotinib,OSI-027,22,39,PANC.04.03,72,pancreas,1,0
Erlotinib,Lapatinib,22,29,KP.2,45,pancreas,1,0
Erlotinib,OSI-027,22,39,PANC.08.13,73,pancreas,1,0
Erlotinib,Lapatinib,22,29,KP.3,46,pancreas,1,0
Erlotinib,OSI-027,22,39,PANC.10.05,74,pancreas,1,0
Erlotinib,Lapatinib,22,29,KP.4,47,pancreas,1,0
Erlotinib,OSI-027,22,39,PL4,75,pancreas,1,1
Erlotinib,OSI-027,22,39,PSN1,76,pancreas,1,0
Erlotinib,OSI-027,22,39,SU8686,82,pancreas,1,0
Erlotinib,Lapatinib,22,29,MIA.PaCa.2,64,pancreas,1,0
Erlotinib,OSI-027,22,39,SUIT.2,83,pancreas,1,0
Erlotinib,OSI-027,22,39,SW1990,85,pancreas,1,1
Erlotinib,OSI-027,22,39,YAPC,93,pancreas,1,0
Erlotinib,Lapatinib,22,29,PA.TU.8902,68,pancreas,1,0
Erlotinib,LGK974,22,30,AsPC.1,1,pancreas,1,0
Erlotinib,Lapatinib,22,29,PA.TU.8988T,69,pancreas,1,0
Erlotinib,LGK974,22,30,BxPC.3,4,pancreas,1,0
Erlotinib,LGK974,22,30,CAPAN.1,9,pancreas,1,0
Erlotinib,Lapatinib,22,29,PANC.02.03,70,pancreas,1,0
Erlotinib,LGK974,22,30,CFPAC.1,11,pancreas,1,0
Erlotinib,Lapatinib,22,29,PANC.03.27,71,pancreas,1,0
Erlotinib,LGK974,22,30,DAN.G,16,pancreas,1,0
Erlotinib,Lapatinib,22,29,PANC.04.03,72,pancreas,1,0
Erlotinib,Lapatinib,22,29,PANC.08.13,73,pancreas,1,0
Erlotinib,LGK974,22,30,Hs.766T,36,pancreas,1,0
Erlotinib,LGK974,22,30,HuP.T3,40,pancreas,1,0
Erlotinib,Lapatinib,22,29,PANC.10.05,74,pancreas,1,1
Erlotinib,LGK974,22,30,HuP.T4,41,pancreas,1,0
Erlotinib,LGK974,22,30,KP.1N,44,pancreas,1,0
Erlotinib,Lapatinib,22,29,PL4,75,pancreas,1,0
Erlotinib,LGK974,22,30,KP.2,45,pancreas,1,0
Erlotinib,Lapatinib,22,29,PSN1,76,pancreas,1,0
Erlotinib,LGK974,22,30,KP.3,46,pancreas,1,0
Erlotinib,LGK974,22,30,KP.4,47,pancreas,1,0
Erlotinib,LGK974,22,30,MIA.PaCa.2,64,pancreas,1,0
Erlotinib,Lapatinib,22,29,SU8686,82,pancreas,1,0
Erlotinib,Lapatinib,22,29,SUIT.2,83,pancreas,1,0
Erlotinib,LGK974,22,30,PA.TU.8902,68,pancreas,1,0
Erlotinib,LGK974,22,30,PA.TU.8988T,69,pancreas,1,0
Erlotinib,Lapatinib,22,29,SW1990,85,pancreas,1,0
Erlotinib,LGK974,22,30,PANC.02.03,70,pancreas,1,0
Erlotinib,LGK974,22,30,PANC.03.27,71,pancreas,1,0
Erlotinib,LGK974,22,30,PANC.04.03,72,pancreas,1,0
Erlotinib,Lapatinib,22,29,YAPC,93,pancreas,1,0
Erlotinib,Taselisib,22,53,AsPC.1,1,pancreas,1,0
Erlotinib,LGK974,22,30,PANC.08.13,73,pancreas,1,0
Erlotinib,LGK974,22,30,PANC.10.05,74,pancreas,1,0
Erlotinib,LGK974,22,30,PL4,75,pancreas,1,0
Erlotinib,Taselisib,22,53,BxPC.3,4,pancreas,1,0
Erlotinib,LGK974,22,30,PSN1,76,pancreas,1,0
Erlotinib,LGK974,22,30,SU8686,82,pancreas,1,0
Erlotinib,Taselisib,22,53,CAPAN.1,9,pancreas,1,0
Erlotinib,LGK974,22,30,SUIT.2,83,pancreas,1,0
Erlotinib,LGK974,22,30,SW1990,85,pancreas,1,0
Erlotinib,LGK974,22,30,YAPC,93,pancreas,1,0
Erlotinib,Galunisertib,22,23,AsPC.1,1,pancreas,1,0
Erlotinib,Galunisertib,22,23,BxPC.3,4,pancreas,1,0
Erlotinib,Taselisib,22,53,CFPAC.1,11,pancreas,1,0
Erlotinib,Galunisertib,22,23,CAPAN.1,9,pancreas,1,0
Erlotinib,Taselisib,22,53,DAN.G,16,pancreas,1,0
Erlotinib,Galunisertib,22,23,CFPAC.1,11,pancreas,1,0
Erlotinib,Galunisertib,22,23,DAN.G,16,pancreas,1,0
Erlotinib,Galunisertib,22,23,Hs.766T,36,pancreas,1,0
Erlotinib,Galunisertib,22,23,HuP.T3,40,pancreas,1,0
Erlotinib,Galunisertib,22,23,HuP.T4,41,pancreas,1,0
Erlotinib,Galunisertib,22,23,KP.1N,44,pancreas,1,0
Erlotinib,Galunisertib,22,23,KP.2,45,pancreas,1,0
Erlotinib,Taselisib,22,53,Hs.766T,36,pancreas,1,0
Erlotinib,Galunisertib,22,23,KP.3,46,pancreas,1,0
Erlotinib,Galunisertib,22,23,KP.4,47,pancreas,1,0
Erlotinib,Galunisertib,22,23,MIA.PaCa.2,64,pancreas,1,0
Erlotinib,Taselisib,22,53,HuP.T3,40,pancreas,1,0
Erlotinib,Galunisertib,22,23,PA.TU.8902,68,pancreas,1,0
Erlotinib,Galunisertib,22,23,PA.TU.8988T,69,pancreas,1,0
Erlotinib,Galunisertib,22,23,PANC.02.03,70,pancreas,1,0
Erlotinib,Galunisertib,22,23,PANC.03.27,71,pancreas,1,0
Erlotinib,Taselisib,22,53,HuP.T4,41,pancreas,1,1
Erlotinib,Galunisertib,22,23,PANC.04.03,72,pancreas,1,0
Erlotinib,Galunisertib,22,23,PANC.08.13,73,pancreas,1,0
Erlotinib,Galunisertib,22,23,PANC.10.05,74,pancreas,1,0
Erlotinib,Taselisib,22,53,KP.1N,44,pancreas,1,0
Erlotinib,Galunisertib,22,23,PL4,75,pancreas,1,0
Erlotinib,Galunisertib,22,23,PSN1,76,pancreas,1,0
Erlotinib,Galunisertib,22,23,SU8686,82,pancreas,1,0
Erlotinib,Galunisertib,22,23,SUIT.2,83,pancreas,1,0
Erlotinib,Galunisertib,22,23,SW1990,85,pancreas,1,0
Erlotinib,Taselisib,22,53,KP.2,45,pancreas,1,0
Erlotinib,Galunisertib,22,23,YAPC,93,pancreas,1,0
Erlotinib,Taselisib,22,53,KP.3,46,pancreas,1,0
Erlotinib,Taselisib,22,53,KP.4,47,pancreas,1,0
Erlotinib,Taselisib,22,53,MIA.PaCa.2,64,pancreas,1,0
Erlotinib,Taselisib,22,53,PA.TU.8902,68,pancreas,1,0
Erlotinib,Taselisib,22,53,PA.TU.8988T,69,pancreas,1,0
Erlotinib,Taselisib,22,53,PANC.02.03,70,pancreas,1,1
Erlotinib,Taselisib,22,53,PANC.03.27,71,pancreas,1,0
Erlotinib,Taselisib,22,53,PANC.04.03,72,pancreas,1,0
Erlotinib,Taselisib,22,53,PANC.08.13,73,pancreas,1,0
Erlotinib,Taselisib,22,53,PANC.10.05,74,pancreas,1,0
Erlotinib,Taselisib,22,53,PL4,75,pancreas,1,0
Erlotinib,Taselisib,22,53,PSN1,76,pancreas,1,0
Erlotinib,Taselisib,22,53,SU8686,82,pancreas,1,0
Erlotinib,Taselisib,22,53,SUIT.2,83,pancreas,1,0
Erlotinib,Taselisib,22,53,SW1990,85,pancreas,1,1
Erlotinib,Taselisib,22,53,YAPC,93,pancreas,1,1
Erlotinib,SCH772984,22,51,AsPC.1,1,pancreas,1,0
Erlotinib,SCH772984,22,51,BxPC.3,4,pancreas,1,0
Erlotinib,SCH772984,22,51,CAPAN.1,9,pancreas,1,0
Erlotinib,SCH772984,22,51,CFPAC.1,11,pancreas,1,0
Erlotinib,SCH772984,22,51,DAN.G,16,pancreas,1,1
Erlotinib,SCH772984,22,51,Hs.766T,36,pancreas,1,0
Erlotinib,SCH772984,22,51,HuP.T3,40,pancreas,1,0
Erlotinib,SCH772984,22,51,HuP.T4,41,pancreas,1,1
Erlotinib,SCH772984,22,51,KP.1N,44,pancreas,1,0
Erlotinib,SCH772984,22,51,KP.2,45,pancreas,1,1
Erlotinib,SCH772984,22,51,KP.3,46,pancreas,1,0
Erlotinib,SCH772984,22,51,KP.4,47,pancreas,1,0
Erlotinib,SCH772984,22,51,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Gemcitabine,33,24,PA.TU.8902,68,pancreas,1,0
MK-1775,Gemcitabine,33,24,PA.TU.8988T,69,pancreas,1,1
MK-1775,Gemcitabine,33,24,PANC.02.03,70,pancreas,1,0
MK-1775,Gemcitabine,33,24,PANC.03.27,71,pancreas,1,0
MK-1775,Gemcitabine,33,24,PANC.04.03,72,pancreas,1,0
MK-1775,Gemcitabine,33,24,PANC.08.13,73,pancreas,1,0
MK-1775,Gemcitabine,33,24,PANC.10.05,74,pancreas,1,1
MK-1775,Gemcitabine,33,24,PL4,75,pancreas,1,0
MK-1775,Gemcitabine,33,24,PSN1,76,pancreas,1,0
MK-1775,Gemcitabine,33,24,SU8686,82,pancreas,1,0
MK-1775,Gemcitabine,33,24,SUIT.2,83,pancreas,1,0
MK-1775,Gemcitabine,33,24,SW1990,85,pancreas,1,0
MK-1775,Gemcitabine,33,24,YAPC,93,pancreas,1,0
MK-1775,Trametinib,33,56,AsPC.1,1,pancreas,1,0
MK-1775,Trametinib,33,56,BxPC.3,4,pancreas,1,0
MK-1775,Trametinib,33,56,CAPAN.1,9,pancreas,1,0
MK-1775,Trametinib,33,56,CFPAC.1,11,pancreas,1,0
MK-1775,Trametinib,33,56,DAN.G,16,pancreas,1,0
MK-1775,Trametinib,33,56,Hs.766T,36,pancreas,1,0
MK-1775,Trametinib,33,56,HuP.T3,40,pancreas,1,0
MK-1775,Trametinib,33,56,HuP.T4,41,pancreas,1,0
MK-1775,Trametinib,33,56,KP.1N,44,pancreas,1,0
MK-1775,Trametinib,33,56,KP.2,45,pancreas,1,0
MK-1775,Trametinib,33,56,KP.3,46,pancreas,1,0
MK-1775,Trametinib,33,56,KP.4,47,pancreas,1,0
MK-1775,Trametinib,33,56,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Gemcitabine,33,24,AsPC.1,1,pancreas,1,0
MK-1775,Gemcitabine,33,24,BxPC.3,4,pancreas,1,0
MK-1775,Trametinib,33,56,PA.TU.8902,68,pancreas,1,0
MK-1775,Gemcitabine,33,24,CAPAN.1,9,pancreas,1,0
MK-1775,Trametinib,33,56,PA.TU.8988T,69,pancreas,1,0
MK-1775,Gemcitabine,33,24,CFPAC.1,11,pancreas,1,0
MK-1775,Gemcitabine,33,24,DAN.G,16,pancreas,1,0
MK-1775,Trametinib,33,56,PANC.02.03,70,pancreas,1,0
MK-1775,Gemcitabine,33,24,Hs.766T,36,pancreas,1,0
MK-1775,Trametinib,33,56,PANC.03.27,71,pancreas,1,0
MK-1775,Gemcitabine,33,24,HuP.T3,40,pancreas,1,1
MK-1775,Gemcitabine,33,24,HuP.T4,41,pancreas,1,1
MK-1775,Trametinib,33,56,PANC.04.03,72,pancreas,1,0
MK-1775,Gemcitabine,33,24,KP.1N,44,pancreas,1,0
MK-1775,Trametinib,33,56,PANC.08.13,73,pancreas,1,0
MK-1775,Gemcitabine,33,24,KP.2,45,pancreas,1,1
MK-1775,Gemcitabine,33,24,KP.3,46,pancreas,1,0
MK-1775,Gemcitabine,33,24,KP.4,47,pancreas,1,1
MK-1775,Trametinib,33,56,PANC.10.05,74,pancreas,1,0
MK-1775,Gemcitabine,33,24,MIA.PaCa.2,64,pancreas,1,1
MK-1775,Trametinib,33,56,PL4,75,pancreas,1,0
MK-1775,Taselisib,33,53,Hs.766T,36,pancreas,1,0
MK-1775,Trametinib,33,56,PSN1,76,pancreas,1,0
MK-1775,Taselisib,33,53,HuP.T3,40,pancreas,1,0
MK-1775,Trametinib,33,56,SU8686,82,pancreas,1,0
MK-1775,Taselisib,33,53,HuP.T4,41,pancreas,1,0
MK-1775,Trametinib,33,56,SUIT.2,83,pancreas,1,0
MK-1775,Taselisib,33,53,KP.1N,44,pancreas,1,0
MK-1775,Taselisib,33,53,KP.2,45,pancreas,1,0
MK-1775,Trametinib,33,56,SW1990,85,pancreas,1,0
MK-1775,Taselisib,33,53,KP.3,46,pancreas,1,0
MK-1775,Trametinib,33,56,YAPC,93,pancreas,1,0
MK-1775,Taselisib,33,53,KP.4,47,pancreas,1,0
MK-1775,Taselisib,33,53,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Ruxolitinib,33,47,AsPC.1,1,pancreas,1,0
MK-1775,Taselisib,33,53,PA.TU.8902,68,pancreas,1,0
MK-1775,Ruxolitinib,33,47,BxPC.3,4,pancreas,1,0
MK-1775,Ruxolitinib,33,47,CAPAN.1,9,pancreas,1,0
MK-1775,Taselisib,33,53,PA.TU.8988T,69,pancreas,1,0
MK-1775,Taselisib,33,53,PANC.02.03,70,pancreas,1,0
MK-1775,Ruxolitinib,33,47,CFPAC.1,11,pancreas,1,0
MK-1775,Taselisib,33,53,PANC.03.27,71,pancreas,1,0
MK-1775,Ruxolitinib,33,47,DAN.G,16,pancreas,1,0
MK-1775,Taselisib,33,53,PANC.04.03,72,pancreas,1,0
MK-1775,Taselisib,33,53,PANC.08.13,73,pancreas,1,0
MK-1775,Ruxolitinib,33,47,Hs.766T,36,pancreas,1,0
MK-1775,Taselisib,33,53,PANC.10.05,74,pancreas,1,0
MK-1775,Ruxolitinib,33,47,HuP.T3,40,pancreas,1,0
MK-1775,Ruxolitinib,33,47,HuP.T4,41,pancreas,1,0
MK-1775,Taselisib,33,53,PL4,75,pancreas,1,0
MK-1775,Ruxolitinib,33,47,KP.1N,44,pancreas,1,0
MK-1775,Taselisib,33,53,PSN1,76,pancreas,1,0
MK-1775,Ruxolitinib,33,47,KP.2,45,pancreas,1,0
MK-1775,Taselisib,33,53,SU8686,82,pancreas,1,0
MK-1775,Ruxolitinib,33,47,KP.3,46,pancreas,1,0
MK-1775,Taselisib,33,53,SUIT.2,83,pancreas,1,0
MK-1775,Ruxolitinib,33,47,KP.4,47,pancreas,1,0
MK-1775,Taselisib,33,53,SW1990,85,pancreas,1,0
MK-1775,Taselisib,33,53,YAPC,93,pancreas,1,0
MK-1775,Ruxolitinib,33,47,MIA.PaCa.2,64,pancreas,1,0
MK-1775,SCH772984,33,51,AsPC.1,1,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PA.TU.8902,68,pancreas,1,0
MK-1775,SCH772984,33,51,BxPC.3,4,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PA.TU.8988T,69,pancreas,1,0
MK-1775,SCH772984,33,51,CAPAN.1,9,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PANC.02.03,70,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PANC.03.27,71,pancreas,1,0
MK-1775,SCH772984,33,51,CFPAC.1,11,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PANC.04.03,72,pancreas,1,0
MK-1775,SCH772984,33,51,DAN.G,16,pancreas,1,1
MK-1775,Ruxolitinib,33,47,PANC.08.13,73,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PANC.10.05,74,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PL4,75,pancreas,1,0
MK-1775,SCH772984,33,51,Hs.766T,36,pancreas,1,0
MK-1775,Ruxolitinib,33,47,PSN1,76,pancreas,1,0
MK-1775,SCH772984,33,51,HuP.T3,40,pancreas,1,0
MK-1775,Ruxolitinib,33,47,SU8686,82,pancreas,1,0
MK-1775,SCH772984,33,51,HuP.T4,41,pancreas,1,0
MK-1775,Ruxolitinib,33,47,SUIT.2,83,pancreas,1,0
MK-1775,SCH772984,33,51,KP.1N,44,pancreas,1,0
MK-1775,SCH772984,33,51,KP.2,45,pancreas,1,0
MK-1775,Ruxolitinib,33,47,SW1990,85,pancreas,1,0
MK-1775,Ruxolitinib,33,47,YAPC,93,pancreas,1,0
MK-1775,SCH772984,33,51,KP.3,46,pancreas,1,0
MK-1775,Linsitinib,33,31,AsPC.1,1,pancreas,1,0
MK-1775,SCH772984,33,51,KP.4,47,pancreas,1,0
MK-1775,SCH772984,33,51,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Linsitinib,33,31,BxPC.3,4,pancreas,1,0
MK-1775,SCH772984,33,51,PA.TU.8902,68,pancreas,1,0
MK-1775,SCH772984,33,51,PA.TU.8988T,69,pancreas,1,0
MK-1775,Linsitinib,33,31,CAPAN.1,9,pancreas,1,0
MK-1775,SCH772984,33,51,PANC.02.03,70,pancreas,1,0
MK-1775,SCH772984,33,51,PANC.03.27,71,pancreas,1,0
MK-1775,SCH772984,33,51,PANC.04.03,72,pancreas,1,0
MK-1775,Linsitinib,33,31,CFPAC.1,11,pancreas,1,0
MK-1775,SCH772984,33,51,PANC.08.13,73,pancreas,1,0
MK-1775,Linsitinib,33,31,DAN.G,16,pancreas,1,0
MK-1775,SCH772984,33,51,PANC.10.05,74,pancreas,1,0
MK-1775,SCH772984,33,51,PL4,75,pancreas,1,0
MK-1775,SCH772984,33,51,PSN1,76,pancreas,1,0
MK-1775,SCH772984,33,51,SU8686,82,pancreas,1,0
MK-1775,Linsitinib,33,31,Hs.766T,36,pancreas,1,0
MK-1775,SCH772984,33,51,SUIT.2,83,pancreas,1,0
MK-1775,Linsitinib,33,31,HuP.T3,40,pancreas,1,0
MK-1775,SCH772984,33,51,SW1990,85,pancreas,1,0
MK-1775,Linsitinib,33,31,HuP.T4,41,pancreas,1,0
MK-1775,SCH772984,33,51,YAPC,93,pancreas,1,0
MK-1775,OSI-027,33,39,AsPC.1,1,pancreas,1,0
MK-1775,Linsitinib,33,31,KP.1N,44,pancreas,1,0
MK-1775,OSI-027,33,39,BxPC.3,4,pancreas,1,0
MK-1775,Linsitinib,33,31,KP.2,45,pancreas,1,0
MK-1775,OSI-027,33,39,CAPAN.1,9,pancreas,1,0
MK-1775,Linsitinib,33,31,KP.3,46,pancreas,1,0
MK-1775,OSI-027,33,39,CFPAC.1,11,pancreas,1,0
MK-1775,OSI-027,33,39,DAN.G,16,pancreas,1,0
MK-1775,Linsitinib,33,31,KP.4,47,pancreas,1,0
MK-1775,OSI-027,33,39,Hs.766T,36,pancreas,1,0
MK-1775,OSI-027,33,39,HuP.T3,40,pancreas,1,0
MK-1775,Linsitinib,33,31,MIA.PaCa.2,64,pancreas,1,0
MK-1775,OSI-027,33,39,HuP.T4,41,pancreas,1,0
MK-1775,OSI-027,33,39,KP.1N,44,pancreas,1,0
MK-1775,OSI-027,33,39,KP.2,45,pancreas,1,0
MK-1775,OSI-027,33,39,KP.3,46,pancreas,1,0
MK-1775,Linsitinib,33,31,PA.TU.8902,68,pancreas,1,0
MK-1775,OSI-027,33,39,KP.4,47,pancreas,1,0
MK-1775,OSI-027,33,39,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Linsitinib,33,31,PA.TU.8988T,69,pancreas,1,0
MK-1775,OSI-027,33,39,PA.TU.8902,68,pancreas,1,0
MK-1775,OSI-027,33,39,PA.TU.8988T,69,pancreas,1,0
MK-1775,OSI-027,33,39,PANC.02.03,70,pancreas,1,0
MK-1775,Linsitinib,33,31,PANC.02.03,70,pancreas,1,0
MK-1775,OSI-027,33,39,PANC.03.27,71,pancreas,1,0
MK-1775,OSI-027,33,39,PANC.04.03,72,pancreas,1,0
MK-1775,Linsitinib,33,31,PANC.03.27,71,pancreas,1,0
MK-1775,OSI-027,33,39,PANC.08.13,73,pancreas,1,0
MK-1775,OSI-027,33,39,PANC.10.05,74,pancreas,1,0
MK-1775,Linsitinib,33,31,PANC.04.03,72,pancreas,1,0
MK-1775,OSI-027,33,39,PL4,75,pancreas,1,0
MK-1775,Linsitinib,33,31,PANC.08.13,73,pancreas,1,0
MK-1775,OSI-027,33,39,PSN1,76,pancreas,1,0
MK-1775,OSI-027,33,39,SU8686,82,pancreas,1,0
MK-1775,Linsitinib,33,31,PANC.10.05,74,pancreas,1,0
MK-1775,OSI-027,33,39,SUIT.2,83,pancreas,1,0
MK-1775,OSI-027,33,39,SW1990,85,pancreas,1,0
MK-1775,Linsitinib,33,31,PL4,75,pancreas,1,0
MK-1775,OSI-027,33,39,YAPC,93,pancreas,1,0
MK-1775,Linsitinib,33,31,PSN1,76,pancreas,1,0
MK-1775,LGK974,33,30,AsPC.1,1,pancreas,1,0
MK-1775,LGK974,33,30,BxPC.3,4,pancreas,1,0
MK-1775,Linsitinib,33,31,SU8686,82,pancreas,1,0
MK-1775,LGK974,33,30,CAPAN.1,9,pancreas,1,0
MK-1775,Linsitinib,33,31,SUIT.2,83,pancreas,1,0
MK-1775,LGK974,33,30,CFPAC.1,11,pancreas,1,0
MK-1775,LGK974,33,30,DAN.G,16,pancreas,1,0
MK-1775,Linsitinib,33,31,SW1990,85,pancreas,1,0
MK-1775,LGK974,33,30,Hs.766T,36,pancreas,1,0
MK-1775,Linsitinib,33,31,YAPC,93,pancreas,1,0
MK-1775,LGK974,33,30,HuP.T3,40,pancreas,1,0
MK-1775,Lapatinib,33,29,AsPC.1,1,pancreas,1,0
MK-1775,LGK974,33,30,HuP.T4,41,pancreas,1,0
MK-1775,LGK974,33,30,KP.1N,44,pancreas,1,0
MK-1775,LGK974,33,30,KP.2,45,pancreas,1,0
MK-1775,Lapatinib,33,29,BxPC.3,4,pancreas,1,0
MK-1775,LGK974,33,30,KP.3,46,pancreas,1,0
MK-1775,LGK974,33,30,KP.4,47,pancreas,1,0
MK-1775,Lapatinib,33,29,CAPAN.1,9,pancreas,1,0
MK-1775,LGK974,33,30,MIA.PaCa.2,64,pancreas,1,0
MK-1775,LGK974,33,30,PA.TU.8902,68,pancreas,1,0
MK-1775,LGK974,33,30,PA.TU.8988T,69,pancreas,1,0
MK-1775,Lapatinib,33,29,CFPAC.1,11,pancreas,1,0
MK-1775,LGK974,33,30,PANC.02.03,70,pancreas,1,0
MK-1775,Lapatinib,33,29,DAN.G,16,pancreas,1,0
MK-1775,LGK974,33,30,PANC.03.27,71,pancreas,1,0
MK-1775,LGK974,33,30,PANC.04.03,72,pancreas,1,0
MK-1775,LGK974,33,30,PANC.08.13,73,pancreas,1,0
MK-1775,LGK974,33,30,PANC.10.05,74,pancreas,1,0
MK-1775,Lapatinib,33,29,Hs.766T,36,pancreas,1,0
MK-1775,LGK974,33,30,PL4,75,pancreas,1,0
MK-1775,Lapatinib,33,29,HuP.T3,40,pancreas,1,0
MK-1775,LGK974,33,30,PSN1,76,pancreas,1,0
MK-1775,LGK974,33,30,SU8686,82,pancreas,1,0
MK-1775,Lapatinib,33,29,HuP.T4,41,pancreas,1,0
MK-1775,LGK974,33,30,SUIT.2,83,pancreas,1,0
MK-1775,LGK974,33,30,SW1990,85,pancreas,1,0
MK-1775,Lapatinib,33,29,KP.1N,44,pancreas,1,0
MK-1775,LGK974,33,30,YAPC,93,pancreas,1,0
MK-1775,Galunisertib,33,23,AsPC.1,1,pancreas,1,0
MK-1775,Lapatinib,33,29,KP.2,45,pancreas,1,0
MK-1775,Galunisertib,33,23,BxPC.3,4,pancreas,1,0
MK-1775,Galunisertib,33,23,CAPAN.1,9,pancreas,1,0
MK-1775,Lapatinib,33,29,KP.3,46,pancreas,1,0
MK-1775,Galunisertib,33,23,CFPAC.1,11,pancreas,1,0
MK-1775,Galunisertib,33,23,DAN.G,16,pancreas,1,0
MK-1775,Lapatinib,33,29,KP.4,47,pancreas,1,0
MK-1775,Galunisertib,33,23,Hs.766T,36,pancreas,1,0
MK-1775,Galunisertib,33,23,HuP.T3,40,pancreas,1,0
MK-1775,Galunisertib,33,23,HuP.T4,41,pancreas,1,0
MK-1775,Lapatinib,33,29,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Galunisertib,33,23,KP.1N,44,pancreas,1,0
MK-1775,Galunisertib,33,23,KP.2,45,pancreas,1,0
MK-1775,Galunisertib,33,23,KP.3,46,pancreas,1,0
MK-1775,Galunisertib,33,23,KP.4,47,pancreas,1,0
MK-1775,Galunisertib,33,23,MIA.PaCa.2,64,pancreas,1,0
MK-1775,Galunisertib,33,23,PA.TU.8902,68,pancreas,1,0
MK-1775,Lapatinib,33,29,PA.TU.8902,68,pancreas,1,0
MK-1775,Galunisertib,33,23,PA.TU.8988T,69,pancreas,1,0
MK-1775,Lapatinib,33,29,PA.TU.8988T,69,pancreas,1,0
MK-1775,Galunisertib,33,23,PANC.02.03,70,pancreas,1,0
MK-1775,Galunisertib,33,23,PANC.03.27,71,pancreas,1,0
MK-1775,Galunisertib,33,23,PANC.04.03,72,pancreas,1,0
MK-1775,Galunisertib,33,23,PANC.08.13,73,pancreas,1,0
MK-1775,Galunisertib,33,23,PANC.10.05,74,pancreas,1,0
MK-1775,Galunisertib,33,23,PL4,75,pancreas,1,0
MK-1775,Lapatinib,33,29,PANC.02.03,70,pancreas,1,0
MK-1775,Galunisertib,33,23,PSN1,76,pancreas,1,0
MK-1775,Galunisertib,33,23,SU8686,82,pancreas,1,0
MK-1775,Lapatinib,33,29,PANC.03.27,71,pancreas,1,0
MK-1775,Galunisertib,33,23,SUIT.2,83,pancreas,1,0
MK-1775,Galunisertib,33,23,SW1990,85,pancreas,1,0
MK-1775,Galunisertib,33,23,YAPC,93,pancreas,1,0
MK-1775,Lapatinib,33,29,PANC.04.03,72,pancreas,1,0
MK-1775,Lapatinib,33,29,PANC.08.13,73,pancreas,1,0
MK-1775,Lapatinib,33,29,PANC.10.05,74,pancreas,1,0
MK-1775,Lapatinib,33,29,PL4,75,pancreas,1,0
MK-1775,Lapatinib,33,29,PSN1,76,pancreas,1,0
MK-1775,Lapatinib,33,29,SU8686,82,pancreas,1,0
MK-1775,Lapatinib,33,29,SUIT.2,83,pancreas,1,0
MK-1775,Lapatinib,33,29,SW1990,85,pancreas,1,1
MK-1775,Lapatinib,33,29,YAPC,93,pancreas,1,0
MK-1775,Taselisib,33,53,AsPC.1,1,pancreas,1,0
MK-1775,Taselisib,33,53,BxPC.3,4,pancreas,1,0
MK-1775,Taselisib,33,53,CAPAN.1,9,pancreas,1,0
MK-1775,Taselisib,33,53,CFPAC.1,11,pancreas,1,0
MK-1775,Taselisib,33,53,DAN.G,16,pancreas,1,0
Gemcitabine,Linsitinib,24,31,YAPC,93,pancreas,1,0
Gemcitabine,Trametinib,24,56,AsPC.1,1,pancreas,1,0
Gemcitabine,Lapatinib,24,29,AsPC.1,1,pancreas,1,0
Gemcitabine,Lapatinib,24,29,BxPC.3,4,pancreas,1,0
Gemcitabine,Trametinib,24,56,BxPC.3,4,pancreas,1,0
Gemcitabine,Lapatinib,24,29,CAPAN.1,9,pancreas,1,0
Gemcitabine,Trametinib,24,56,CAPAN.1,9,pancreas,1,0
Gemcitabine,Lapatinib,24,29,CFPAC.1,11,pancreas,1,0
Gemcitabine,Lapatinib,24,29,DAN.G,16,pancreas,1,0
Gemcitabine,Lapatinib,24,29,Hs.766T,36,pancreas,1,0
Gemcitabine,Trametinib,24,56,CFPAC.1,11,pancreas,1,0
Gemcitabine,Lapatinib,24,29,HuP.T3,40,pancreas,1,0
Gemcitabine,Trametinib,24,56,DAN.G,16,pancreas,1,1
